379,13703.80091,7149.32181,7233.20582,8349.17069,6802.3278,5606.34584,5173.00241,8965.93765,3057.31375,3895.13069,11808.41745,9219.9402,6673.81611,7761.21939,10159.30308,8804.50613,10968.83845,13161.18478,15922.84242,11457.76735,9676.02669,10776.76267,13319.31496,6766.3298,10862.96721,12513.17292,12638.31323,9145.72457,9886.30953,11281.40415,5108.94449,8905.81266,8036.0424,9447.75832,4927.76357,17484.27939,6465.07025,22676.57342,4593.27254,39126.10321,9384.07815,12367.53192,9936.37748,11435.31731,10037.41979,11309.02936,8214.60672,65746.43616,87253.2659,57765.01913,25844.50235,219734.4432,165503.8406,60608.41685,238985.3361,264536.0479,198084.7504,213658.1296,67454.43564,242492.2575,262514.7187,146349.8098,183959.4614,80675.18714,117363.7742,126745.5612,255296.2823,229621.9041,56727.97355,182099.0022,142980.6447,89880.57479,300491.5208,67164.40546,78435.54175,52378.63784,214202.0115,210103.9944,232898.6256,148345.9829,193919.6143,114428.2473,243806.5778,284381.8626,262315.0282,238501.6844,203980.1601,294192.5303,269079.5175,362902.0411
380,14738.01115,6431.97068,8781.76559,7042.67969,6704.13533,6168.97948,5041.41149,9660.09209,5127.20631,3333.88138,15851.35557,11158.19089,9920.16307,11430.1725,12934.24596,10950.31262,14672.6407,17015.57126,18057.03055,16313.12169,12587.2445,12642.71047,18016.79713,9239.61977,13284.95257,13387.97262,15252.88685,8199.27851,12325.79045,12946.15383,6716.16828,10631.93436,9380.65224,11407.32038,8271.24776,18826.68061,8213.21763,27708.32537,8004.53289,43190.22879,12390.63401,13926.23895,14524.29403,10128.57534,14396.18617,14682.3065,9899.03258,92328.86776,119360.1282,80673.43732,36574.83343,303261.2701,232576.8163,76948.81815,326393.7715,360958.3733,270533.6235,303749.2228,91799.26602,328730.3676,371057.1387,201230.2998,251724.793,102224.9473,159221.9844,169809.3402,346709.9804,317819.9537,78237.82151,253842.2173,192651.2891,127077.0092,400386.2828,86757.34664,109683.7108,74431.45083,291335.6152,291876.8868,318901.3546,204351.3449,264608.5543,160142.4264,328182.9177,399379.2626,358029.4446,333733.1395,284308.6643,406082.5138,374681.9599,495803.5094
381,12291.9257,5412.92806,10115.74955,6962.61139,9263.41588,8055.41576,6028.84156,10731.59674,4947.98197,3999.08136,18746.65368,13386.42515,11915.49216,11893.28772,15212.95401,14580.22782,18475.66841,18626.58587,21902.69188,20604.87654,15186.00044,15855.53527,21307.57992,8873.15699,14012.63289,15527.23059,18366.01309,11810.92545,15633.25132,15467.99603,6870.38136,14751.3912,12046.93739,13077.63286,7957.65266,23219.46597,8788.74505,29085.16782,6595.30682,47054.38968,11265.03144,17718.48705,16046.31957,13009.03818,17878.35861,16057.2171,11084.73336,115903.9358,146895.4966,102583.1151,45223.6409,372797.9126,281904.7853,93955.66738,413476.6206,449907.4679,342425.5146,376055.1842,113405.9639,414384.9093,459640.917,249363.2488,311752.2029,128955.8276,197266.6266,211379.4125,441322.0065,399743.5594,96148.73213,310092.7577,242312.3122,156161.4166,504135.6614,109919.5628,137759.3024,92611.64343,372432.1876,362007.9228,407285.6199,256295.0733,337217.9438,197069.422,419580.2265,496909.7719,452483.0791,413837.1792,356965.2976,509325.2962,460977.3953,624750.8913
382,10207.43457,7063.35582,11467.31391,6612.95751,8991.7522,8025.52412,9281.88304,12250.12626,6659.19635,5702.28724,22391.0573,14516.76857,14031.27514,14606.41766,15341.29768,15753.13209,22464.47353,22939.81656,20623.97924,22593.71451,17261.24584,22667.75596,27155.74657,10884.20174,16371.68541,16114.47589,21668.16839,12466.76663,15685.98983,19471.6372,8968.34986,17640.39086,13169.14156,18225.67952,11167.34765,28766.52618,12097.57217,30567.136,10184.60029,55687.22851,15589.09501,21799.93485,19688.07561,15283.07055,19578.09818,18950.7048,14361.15336,126858.9415,162105.5816,108937.0831,48491.3453,418068.2622,320690.5581,103927.5974,451902.6607,500280.3251,374500.4176,411998.1315,124780.1429,466906.8953,504054.4834,284544.7397,344437.5815,145045.5753,218404.2424,243076.4734,487810.3884,439006.1906,108231.4806,352364.2916,269987.8291,175243.4455,559528.1438,122776.1211,154204.5983,101833.8261,413910.2618,402509.6122,446651.5738,276766.73,374792.7334,217962.5991,468618.8716,546750.6346,505650.9915,448375.7237,398500.4193,558068.7719,520452.7963,696381.4946
383,11079.47535,6710.44745,10086.17034,6535.59526,9487.99115,7902.70122,7753.22806,12932.73976,6296.32994,6163.86113,20634.65498,13312.598,13316.47771,14424.44477,17099.86848,14933.31873,22803.046,23228.36981,21202.88899,24312.06828,16501.63271,22483.07165,30468.23701,9623.38143,17646.01589,19652.82668,22613.61318,14603.20182,18651.44688,19296.35424,8019.13234,16366.83784,13167.96363,18292.59938,11557.08496,29748.20448,11894.07507,33676.42491,9022.74512,58115.10579,19305.12256,24428.08718,19063.5794,16065.10148,22216.52656,18789.64888,18096.30899,131844.0078,166150.3768,108510.466,51529.35672,417848.7118,328699.5956,106939.9703,464704.3298,518092.7342,383056.6418,423842.5686,127021.0663,471704.2719,513842.4931,290859.4776,351440.6568,151158.2621,221331.2977,243199.076,496775.7056,451490.9839,107505.4326,355554.3106,276039.0901,179976.2827,575170.2073,125683.4427,155992.7924,106826.1446,422461.1051,413944.1838,457470.1091,291116.0856,379729.9605,222690.6837,467809.979,559684.844,514565.8889,460571.1576,397039.6927,586261.7727,519370.6908,704263.1693
384,13584.21334,9035.10103,10891.74208,6978.15615,10537.32338,11011.93296,9466.00964,14440.2953,6973.70146,6025.9665,21792.52365,16977.59123,15070.33737,16525.76667,17213.95803,15706.76192,22668.88785,25299.59356,24789.00562,23433.1485,18312.4535,24904.76799,30410.58622,11675.88246,19016.12478,19189.6265,24059.3653,16409.43799,23524.11777,21780.5683,10072.27835,17735.24923,15617.90751,18809.01067,12290.50538,30305.18756,11726.42061,34373.93293,11695.70754,62815.13817,25214.79103,23201.10658,20724.2604,17307.39646,19660.46519,20460.75004,20030.42955,124458.9384,160190.3767,106536.4065,54619.01881,401550.8319,309009.051,107397.077,449700.8344,480488.775,364540.254,399108.0765,123220.7255,444663.6945,492306.0011,274283.8978,329949.5328,142640.386,212125.2581,231401.636,479700.9268,431890.3666,102619.1199,332254.4878,264103.6222,168735.8458,543125.9088,120724.6958,150094.1105,101080.6511,400495.807,389477.6416,444658.6346,275009.4573,359756.7441,211700.0353,450912.5098,529434.1816,492982.7021,442997.7929,388646.768,545662.6593,496644.0379,668979.3181
385,9711.00251,4218.26625,11665.81074,7636.11108,10592.32685,10610.93196,7642.57964,13361.20662,6051.45252,6205.49767,20263.54546,13494.99581,11350.83109,13129.02217,17068.37322,14406.09363,22813.38629,23698.7679,22765.96521,26415.47312,17659.4774,22218.22181,29683.75086,9248.05771,17477.29394,20561.29299,19800.04005,15406.56268,22580.02344,16662.3128,10950.81272,18311.84405,12093.18439,18874.0989,11375.42641,30847.7671,12004.8679,35773.23194,9959.51503,56803.01201,25596.66617,25078.78626,19563.50654,16427.03738,18181.7653,17131.01631,17463.09803,117785.2241,144665.5433,98812.44259,52270.34538,360149.6192,287714.5352,95993.54475,401438.2502,442869.5917,335956.897,365909.3899,112036.8786,409836.7874,447095.8618,251362.6606,301463.7159,131980.2529,193209.0661,216372.3941,431072.5022,386392.0796,97279.12219,304158.9386,234454.6344,155352.5307,498510.4299,112758.5528,140302.6121,91751.79859,367858.9939,353389.3972,389277.2299,252705.0595,326742.6746,193867.1853,407461.6511,479821.4563,445256.3015,400498.8922,349512.2069,500183.3374,454288.9884,610012.7558
386,9965.66489,4224.4773,10426.51747,6991.33563,11529.32147,10406.66473,9208.77292,13434.60467,8322.05269,6996.30701,18213.76338,11252.84379,10869.45182,14430.00682,16078.64798,13617.44917,22341.58224,21822.39849,21619.36168,21574.41139,16592.87526,23361.06716,28336.47532,7708.90638,19579.48705,21982.67565,17763.12694,17232.80652,22103.68071,16743.11031,10494.1441,18575.04733,11602.04549,18431.97553,13828.0657,28022.75553,14229.5928,34570.40629,10672.47115,57342.68472,26564.73577,21963.42637,17070.7942,15053.29528,19562.44397,15580.86115,16625.87746,103686.2211,133074.2993,89523.41689,48986.26414,318414.1814,251235.9302,82296.32823,354535.2188,391377.9031,295388.8641,318719.4607,103867.1755,355099.7758,400165.6951,229104.9086,269532.1457,115205.8188,170633.4962,186469.9954,378380.1278,348574.2738,88100.21519,272245.5897,208813.6875,139435.8495,440962.1507,99755.44948,122446.7413,82666.84879,316412.3073,309782.7855,346851.919,219839.4191,291034.1672,171614.9131,357394.8989,429263.96,394860.1601,352390.8761,313385.4259,436474.4349,403486.9096,535413.0577
387,9424.36074,5858.43386,13235.16833,10007.15095,11415.07577,11276.54185,7786.62679,12355.40667,8514.60702,6346.02149,20689.22029,12263.82692,10266.14234,15379.65952,17695.77136,14456.43535,20496.73293,23226.54858,22598.72071,22399.04744,17617.78192,21594.43413,31428.70302,7860.12269,19875.03593,21607.70087,18567.74768,17848.70229,24720.14464,16888.753,10893.81306,17910.72659,11504.78974,20081.90282,15123.59499,28680.77175,16095.78724,38414.59898,9592.35771,54884.4138,31819.59058,23390.44645,19822.68319,14996.00188,16933.70403,14253.60325,18588.08115,93747.02457,120209.7311,82265.78437,48102.71217,280854.1788,226044.1282,73294.41933,317896.4323,349198.5198,267512.2836,286779.7279,91155.692,320739.6484,354064.2096,206228.8694,242267.714,104552.0198,153245.1375,170255.1801,344982.8719,310744.5105,80864.81528,244737.3693,185298.8856,127430.8832,391784.2202,94153.93903,110971.3159,76518.59958,286766.1244,282092.4954,313533.3565,200708.4345,265980.3189,157343.9758,317418.2155,381585.3902,352939.1298,320097.8783,283343.9054,399082.7657,356039.7893,487935.4191
388,13080.38473,9166.03208,11919.43557,7302.30568,11140.72274,9819.82974,8390.36982,14737.54478,9308.54519,7156.40846,17747.15413,13439.93293,12504.21518,16483.33287,15008.14645,13953.06132,19579.8391,22321.46284,20353.35441,23452.67318,17989.32667,23900.78648,31109.94443,11860.16169,21111.2163,22255.1342,18620.75141,19112.6035,23344.97325,15886.8574,8818.82277,18267.43252,11829.12332,19879.82993,16460.61622,28955.13985,15964.68126,36870.6437,9690.50531,58537.03724,34687.50742,21126.46434,17848.19424,17578.82941,17796.81837,16070.88665,21288.04064,83744.5165,110408.6598,76242.67446,48772.69021,257161.4415,207047.8564,70893.81534,292049.9338,312763.8013,239014.1551,260762.4043,89649.4397,295044.7901,319735.6563,185384.4912,225090.7114,99822.53908,137609.0149,155373.7202,309919.1684,281431.5308,75762.06175,219199.6125,170313.9734,111118.543,353146.067,82657.69386,101505.7521,70249.07666,264694.9705,255898.4731,287679.0121,183370.0429,233838.9239,143390.0145,292360.6111,347354.5625,318800.8377,289703.9657,257623.9464,358964.8519,327724.4724,439029.008
389,10505.84077,8611.60623,12891.90901,9489.81676,11535.35073,10508.46487,8229.71018,14452.97819,10003.34136,6580.86394,19450.12962,11029.88736,9989.12014,16339.63729,16231.70241,16198.99516,23742.79261,22623.29976,22674.70914,22196.16366,15514.24395,22364.06309,29378.53278,9782.82775,20488.18387,22972.4836,14507.03794,17539.8155,25820.64518,15442.81293,12161.60583,19597.10186,11588.94172,18424.74066,16394.32548,29464.55822,17968.56292,38305.83898,11500.46737,56899.01408,38473.42265,22998.88485,18800.78054,14062.51168,16801.45955,13202.94603,18332.73727,81442.3575,101814.0759,70944.56035,42843.64861,230445.9817,187705.5245,63247.97428,255917.3014,284680.9482,214942.9734,235030.1853,81870.08443,264529.1101,290337.1783,166577.4172,198268.3278,88278.38485,128044.2912,138056.3346,278744.4383,251114.9383,68624.30383,199294.7765,155622.0099,106426.8543,328616.3669,78519.17434,92472.92716,66411.8961,236241.2127,227573.3464,256981.856,169909.3955,215059.951,129072.0012,266122.4493,314808.6988,291961.5782,257373.8661,234333.5549,321424.2958,298143.57,390926.0794
390,12098.37312,7131.88186,13805.96376,8772.84424,12384.31022,12219.37374,9881.23219,14633.56537,9421.36127,6856.89709,20792.1837,11822.27087,9262.25299,17317.42733,17221.93175,16211.23131,23313.91597,22970.52606,23573.83968,24367.95105,19209.89872,22014.06733,32110.80392,11633.51983,19077.49923,25313.05989,16694.60466,21429.9361,27325.30289,14801.83679,10756.00942,19967.28348,12810.81602,19761.68113,17896.02731,27703.22524,15759.61153,40237.34934,10411.83401,57481.14182,44580.99784,23494.02352,19164.70714,14706.99169,18254.79279,16683.40429,19519.52175,71748.65326,93494.9838,67789.71663,43609.98012,209400.9406,174378.4396,60448.21812,235168.9137,258519.2307,200588.0214,217516.5992,75453.44128,243468.5119,271275.7346,159204.1499,184938.3923,81157.41273,119299.6493,130921.9371,260315.7221,232933.6844,69747.22524,181854.827,143830.8419,100193.197,294742.1555,75709.99277,86721.0349,65291.04674,220496.664,212838.9043,237103.8107,159349.2967,200634.2689,123791.7363,242328.164,293653.4823,266127.5047,241763.5833,217456.8818,305069.2664,272597.9088,364644.7519
391,10462.50164,9903.64663,14718.30678,8274.07586,13238.71515,12268.63411,9087.39366,17366.82523,9789.37009,7246.00633,19629.14873,14181.08944,11275.27864,18810.25973,16726.7134,14350.64352,23650.0174,22222.52755,22915.93066,23079.54966,19341.04805,24397.81121,32400.9377,10917.37903,19729.77825,25464.44867,19224.82759,20560.42746,30315.88753,15951.36072,14516.40786,20180.44316,12829.92185,21199.74178,19182.82155,29194.77593,20398.73531,40436.882,11044.66428,59713.39039,54206.83731,22010.3878,18703.07153,16748.44116,18869.28674,16028.72433,19080.88053,71551.76716,91147.76425,64484.6357,44805.64385,199196.8701,165247.745,56246.09992,219968.4096,246812.2455,187828.6652,200559.9286,70898.40356,228116.6829,249463.8587,146365.2945,175622.2909,78099.34228,114622.6711,127593.0538,238116.9539,216908.18,66551.44547,172140.0366,136425.1629,93822.13129,276841.3714,72607.33242,81992.54516,62625.95941,206179.4239,198851.6013,224470.7968,145957.4464,188284.3732,114437.9201,228974.1049,271110.5961,250617.4083,228915.7293,204654.6212,280855.9364,257674.2692,335081.7891
392,13097.49406,8732.87108,14592.56654,8327.36222,12891.63827,10715.96382,9867.70415,17666.52461,11141.6933,7997.24268,18342.51505,12528.45616,12421.7274,16290.3461,17686.45974,14475.35199,19668.26376,22818.57247,22397.04636,20436.55159,17283.32681,24165.20739,33698.36473,11143.31602,22742.09284,28968.80091,17962.14022,21708.74482,30312.46562,18319.02231,14197.68734,19388.63635,13922.98493,21901.92882,21530.90103,27626.00853,20478.93931,40103.74608,12695.86113,57196.28991,58049.76311,23926.73589,17331.17359,18387.05607,16989.1591,15205.13717,19215.74438,65175.24027,85614.12684,62110.89315,43282.90687,184673.0338,157337.3584,53211.73675,207478.3822,232263.1635,177843.9731,191437.7082,72450.16894,216323.2175,236365.2687,141731.367,164249.165,78611.66452,106656.349,117110.3765,228267.7736,207209.8447,62037.97088,169153.7959,129912.3465,90332.87396,264147.1956,70470.08676,77829.80656,57844.78281,192985.0869,188547.6787,206591.1011,139942.7143,177657.1596,109758.5678,215892.2765,253048.6412,235645.0414,213742.2714,199079.23,264493.3457,241962.6746,322488.2862
393,12347.24364,8585.26622,11743.93441,9431.09242,13524.60149,15350.65912,10880.97954,19926.09738,11754.28735,9666.48451,17678.94471,13771.5033,11034.72172,18061.25702,15740.33617,13087.79763,20461.85714,22303.5573,19412.37199,23188.56036,17283.64513,26615.51273,35303.17947,12706.08969,21857.75532,28546.64611,18952.82344,25533.80939,34626.09402,12516.75339,13004.12931,20651.41018,13583.18166,22330.19174,22068.17279,29083.11111,20274.16753,39404.26779,11207.23952,58198.28676,63175.20159,26386.92601,19248.47644,18385.60681,16200.33094,16765.82871,20070.30458,62800.23215,81813.45563,60672.14592,44931.2825,175310.8077,149749.4217,52910.30826,194740.4732,224568.6963,176680.4517,182910.1838,75426.81156,206980.9558,232395.9982,137848.4772,161536.7233,75946.61082,103514.7989,114919.3517,218735.4435,203271.7256,63054.73524,159270.2274,122669.6828,87320.20791,254126.74,69661.28369,77327.3772,57060.35531,188178.3266,180901.4267,205208.3542,135954.2871,173243.7995,108356.9345,210714.4344,250717.5948,233873.7239,209192.7455,194254.5075,255011.4145,234038.2661,316713.8863
394,9392.80669,8911.75435,14452.44817,10273.66445,14601.49987,13793.36626,12290.28449,17430.61373,11904.84482,10328.06612,19676.86568,10921.48999,11727.39949,18905.68272,16834.05605,14662.17687,20872.96734,23446.72566,23138.32939,22283.56593,17639.84437,26274.95956,38129.72336,10531.75299,22756.38311,31089.75293,17091.98195,27259.82592,36953.47372,16136.21838,12674.98716,20880.34185,12432.17483,26324.25975,24324.96004,31941.63549,22625.30425,42408.58151,11678.47105,59419.91883,70651.3062,25934.62815,20102.6279,17875.0678,15350.36781,14140.02681,20968.48391,65272.14796,80245.42893,60141.39318,42711.90688,173295.8493,147251.0335,50264.13201,190970.0561,224734.9854,169066.5921,175626.3337,70726.74343,201502.2795,225447.4747,141916.1991,156972.5488,75682.75798,100874.1135,118322.4134,219606.9461,199533.9668,62841.78852,155311.5075,118824.4839,89902.02946,250406.9622,74488.47727,80852.38103,58196.08775,184331.8716,180411.4054,202347.3365,137147.5854,168432.8166,110184.0278,206447.2433,245889.5211,224857.2252,203848.8139,191636.5116,250769.1345,230800.8921,307493.21
